State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Bellary,Bellary,"Green Gram (Moong)(Whole)","Local (Whole)","Ref grade-1",05/02/2025,7201,7209,7202,9
Karnataka,Bellary,Bellary,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,21/02/2025,7249,7361,7347,8
Karnataka,Bellary,Bellary,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,18/02/2025,1769,7521,6620,49
Karnataka,Bellary,Bellary,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)","Ref grade-1",03/02/2025,919,7129,5981,49
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,07/02/2025,5366,5366,5366,49
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,13/03/2025,2129,2129,2129,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,15/03/2025,2189,2189,2189,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,17/03/2025,2000,2131,2100,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,21/03/2025,1950,2100,2019,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,24/03/2025,2164,2164,2164,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,25/03/2025,2155,2155,2155,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,27/03/2025,2089,2351,2335,5
Karnataka,Bellary,Kottur,Groundnut,Natte,FAQ,25/03/2025,2091,6529,5793,10
Karnataka,Bellary,Kottur,Lint,Other,FAQ,13/03/2025,13000,13300,13167,280
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,12/03/2025,1806,2422,2377,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,19/03/2025,1759,2452,2314,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,22/03/2025,1450,2381,2353,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,25/03/2025,2329,2339,2335,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,27/03/2025,2020,2359,2127,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,29/03/2025,2210,2375,2293,4
Karnataka,Bellary,Kottur,Wheat,Jawari,FAQ,24/03/2025,2906,2906,2906,1
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,15/03/2025,2400,3151,2799,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,25/03/2025,2511,3077,2895,30
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,20/03/2025,4367,4367,4367,49
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,01/03/2025,7059,7186,7172,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,18/03/2025,2511,6566,6216,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,20/03/2025,4969,6479,5288,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,29/03/2025,6529,6529,6529,92
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,24/03/2025,2856,3166,3122,121
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)","Ref grade-2",03/03/2025,3251,3434,3401,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)","Ref grade-2",04/03/2025,3262,3366,3324,114
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,13/03/2025,5966,6026,6006,123
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,25/03/2025,5126,6081,5371,123
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,27/03/2025,6106,6106,6106,123
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,29/03/2025,6136,6136,6136,123
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,16/01/2025,3036,3405,3132,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,17/01/2025,2996,3636,3393,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,20/01/2025,2966,3566,3277,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,"Ref grade-1",30/01/2025,3143,3535,3251,30
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,04/01/2025,5369,7829,7455,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,06/01/2025,5889,7828,7417,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,07/01/2025,5858,7679,6903,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,13/01/2025,5759,7519,6739,92
Karnataka,Bellary,Bellary,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,16/01/2025,4565,7219,6296,49
Karnataka,Bellary,Bellary,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)","Ref grade-1",30/01/2025,1009,7501,6197,49
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,10/01/2025,5426,6421,5978,49
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,02/01/2025,5711,6166,5906,49
Karnataka,Bellary,Bellary,Jowar(Sorghum),"Jowar ( White)","Ref grade-1",30/01/2025,1301,3209,2325,5
Karnataka,Bellary,Bellary,Jowar(Sorghum),Local,FAQ,17/01/2025,1528,2558,2250,5
Karnataka,Bellary,Bellary,Jowar(Sorghum),Local,FAQ,22/01/2025,1659,3078,2276,5
Karnataka,Bellary,"H.B. Halli",Jowar(Sorghum),"Jowar Hybrid",FAQ,25/01/2025,2000,2000,2000,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,07/01/2025,2151,2151,2151,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,10/01/2025,2011,2772,2303,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,17/01/2025,1000,2221,2134,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,20/01/2025,1811,2151,2084,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,23/01/2025,1879,2129,2112,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid","Ref grade-1",30/01/2025,2068,2289,2175,5
Karnataka,Bellary,Kottur,"Sesamum(Sesame,Gingelly,Til)",Black,FAQ,13/01/2025,8251,8251,8251,11
Karnataka,Bellary,Bellary,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,28/01/2025,3889,6125,5411,6
Karnataka,Bellary,Bellary,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,04/01/2025,2188,3033,2685,28
Karnataka,Bellary,Bellary,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,17/01/2025,2382,2635,2449,28
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,18/01/2025,5359,6266,6175,49
Karnataka,Bellary,Bellary,Groundnut,"Big (With Shell)",FAQ,24/01/2025,2199,6489,5296,10
Karnataka,Bellary,Bellary,Groundnut,Hybrid,"Ref grade-1",31/01/2025,2619,7019,5280,10
Karnataka,Bellary,Kottur,Groundnut,Natte,FAQ,17/01/2025,2569,5769,5005,10
Karnataka,Bellary,Bellary,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,24/01/2025,4801,6059,5676,6
Karnataka,Bellary,Bellary,"Bengal Gram(Gram)(Whole)","Average (Whole)","Ref grade-1",31/01/2025,5014,6011,5655,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)","Ref grade-1",30/01/2025,5751,5761,5755,6
Karnataka,Bellary,Bellary,Maize,Local,FAQ,24/01/2025,1809,2411,2313,4
Karnataka,Bellary,Bellary,Maize,Local,"Ref grade-1",30/01/2025,2050,2377,2295,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,17/01/2025,2189,2331,2287,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,20/01/2025,1069,2376,2287,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,21/01/2025,2009,2320,2172,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,22/01/2025,1990,2305,2225,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,28/01/2025,1954,2309,2270,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,29/01/2025,2200,2315,2267,4
Karnataka,Bellary,Bellary,Paddy(Dhan)(Common),"Paddy Medium",FAQ,03/01/2025,2036,2389,2193,2
Karnataka,Bellary,Bellary,Paddy(Dhan)(Common),"Paddy Medium",FAQ,04/01/2025,1029,2390,1830,2
Karnataka,Bellary,Bellary,Paddy(Dhan)(Common),"Paddy Medium",FAQ,18/01/2025,1761,2256,2094,2
Karnataka,Bellary,Kottur,Cotton,GCH,"Ref grade-1",30/01/2025,569,5869,5761,15
Karnataka,Bellary,Sirguppa,Cotton,GCH,FAQ,22/01/2025,6645,7356,7268,15
Karnataka,Bellary,Sirguppa,Cotton,GCH,FAQ,23/01/2025,6791,7400,7379,15
Karnataka,Bellary,Bellary,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,04/01/2025,2469,3446,2832,121
Karnataka,Bellary,Bellary,"Foxtail Millet(Navane)","Navane Hybrid","Ref grade-1",30/01/2025,2158,3276,2660,121
Karnataka,Bellary,Bellary,"Alasande Gram","Alasande Gram",FAQ,22/01/2025,5269,6221,5745,281
Karnataka,Bellary,Bellary,"Alasande Gram","Alasande Gram",FAQ,24/01/2025,7159,7638,7339,281
Karnataka,Bellary,Bellary,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,18/01/2025,3238,3901,3744,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,13/01/2025,3953,4309,4068,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,27/01/2025,3856,3866,3859,114
Karnataka,Bellary,Bellary,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,03/01/2025,2238,3444,2949,121
Karnataka,Bellary,Bellary,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,17/01/2025,1455,3129,2535,121
Karnataka,Bellary,Bellary,"Foxtail Millet(Navane)","Navane Hybrid","Ref grade-1",31/01/2025,2388,3153,2844,121
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,24/04/2025,2020,2379,2322,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,29/04/2025,2342,2361,2345,4
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,23/04/2025,2188,2412,2355,5
Karnataka,Bellary,Kottur,Groundnut,Natte,FAQ,08/04/2025,2900,6469,5459,10
Karnataka,Bellary,Kottur,Groundnut,Natte,FAQ,29/04/2025,2109,6069,4575,10
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,07/04/2025,1000,6496,5715,15
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,03/04/2025,2505,3006,2888,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,16/04/2025,2836,3251,3065,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,26/04/2025,2969,3209,3079,30
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,16/04/2025,3212,3311,3223,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,24/04/2025,3218,3311,3266,114
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,09/04/2025,5879,5929,5904,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,29/04/2025,5529,5769,5573,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,28/04/2025,5569,5829,5786,6
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,28/04/2025,3101,3101,3101,121
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,29/04/2025,2929,2929,2929,121
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,09/04/2025,5760,5760,5760,123
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,23/05/2025,2969,2969,2969,92
Karnataka,Bellary,Kottur,Sunflower,Hybrid,FAQ,02/05/2025,4729,7409,5734,14
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,06/05/2025,2839,3181,2971,30
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,05/05/2025,2136,2311,2229,5
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,09/05/2025,3221,3250,3244,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,14/05/2025,3119,3138,3128,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,26/05/2025,3167,3181,3173,114
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,30/05/2025,5868,5868,5868,123
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,09/05/2025,2736,2736,2736,121
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,16/05/2025,2886,2886,2886,121
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,01/07/2025,6000,6000,6000,92
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,03/06/2025,5712,5712,5712,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,04/06/2025,5751,5751,5751,6
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,10/06/2025,2222,2222,2222,121
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",Local,08/07/2025,2635,2635,2635,121
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,23/06/2025,6151,6371,6335,123
Karnataka,Bellary,Bellary,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,21/01/2025,1600,7289,6408,49
Karnataka,Bellary,Bellary,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,22/01/2025,1360,7429,6609,49
Karnataka,Bellary,Bellary,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,27/01/2025,1011,7151,5973,49
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,16/01/2025,5111,6126,5958,49
Karnataka,Bellary,Bellary,"Alasande Gram","Alasande Gram",FAQ,17/01/2025,6750,6750,6750,281
Karnataka,Bellary,Bellary,"Alasande Gram","Alasande Gram",FAQ,27/01/2025,6859,6859,6859,281
Karnataka,Bellary,Bellary,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,27/01/2025,3559,3959,3830,114
Karnataka,Bellary,Bellary,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,28/01/2025,3132,4169,3821,114
Karnataka,Bellary,Bellary,"Kulthi(Horse Gram)","Horse gram (Whole)","Ref grade-1",31/01/2025,3459,4079,3875,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,07/01/2025,4059,4059,4059,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,08/01/2025,4100,4100,4100,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,09/01/2025,4051,4071,4061,114
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,22/01/2025,3757,3775,3772,114
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,22/01/2025,5390,5401,5395,123
Karnataka,Bellary,Bellary,Groundnut,"Big (With Shell)",FAQ,27/01/2025,2609,6759,5216,10
Karnataka,Bellary,Kottur,Groundnut,Natte,FAQ,03/01/2025,3111,6001,5113,10
Karnataka,Bellary,Bellary,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,16/01/2025,6111,6215,6163,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,27/01/2025,5569,5939,5746,6
Karnataka,Bellary,Bellary,Maize,Local,FAQ,17/01/2025,1952,2453,2252,4
Karnataka,Bellary,Bellary,Maize,Local,FAQ,27/01/2025,1766,2372,2282,4
Karnataka,Bellary,Bellary,Maize,Local,FAQ,28/01/2025,2079,2396,2273,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,03/01/2025,2088,2356,2320,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,06/01/2025,1750,2366,2309,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,11/01/2025,1201,2375,2307,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,24/01/2025,1856,2309,2255,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,27/01/2025,1858,2312,2286,4
Karnataka,Bellary,Kottur,Sunflower,Hybrid,FAQ,21/01/2025,3129,7569,6164,14
Karnataka,Bellary,Bellary,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)","Ref grade-1",30/01/2025,7009,7009,7009,8
Karnataka,Bellary,Bellary,Jowar(Sorghum),Local,FAQ,03/01/2025,1400,3411,2200,5
Karnataka,Bellary,Bellary,Jowar(Sorghum),Local,FAQ,20/01/2025,1639,3509,2364,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,02/01/2025,2161,2222,2185,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,03/01/2025,1900,2188,2097,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,04/01/2025,2143,2180,2175,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,11/01/2025,1979,2163,2145,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,13/01/2025,1863,2212,2110,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,16/01/2025,1766,2162,2100,5
Karnataka,Bellary,Bellary,"Green Gram (Moong)(Whole)","Local (Whole)",FAQ,16/01/2025,7611,7811,7786,9
Karnataka,Bellary,Bellary,"Green Gram (Moong)(Whole)","Local (Whole)","Ref grade-1",30/01/2025,7411,7411,7411,9
Karnataka,Bellary,Bellary,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,16/01/2025,2500,7411,6382,8
Karnataka,Bellary,Bellary,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,22/01/2025,6409,6409,6409,8
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,02/01/2025,2600,5866,5373,15
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,13/01/2025,5459,6009,5755,15
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,16/01/2025,1600,5868,4177,15
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,04/01/2025,3030,3366,3106,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,09/01/2025,3050,3315,3145,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,13/01/2025,3069,3405,3245,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,22/01/2025,3050,3227,3071,30
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,01/01/2025,4001,7839,7470,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,11/01/2025,6030,7519,6997,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,22/01/2025,6069,6069,6069,92
Karnataka,Bellary,Bellary,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,18/01/2025,2321,2754,2586,28
Karnataka,Bellary,Bellary,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,20/01/2025,2023,2859,2546,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,06/01/2025,2279,2381,2330,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,07/01/2025,2268,2468,2401,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,16/01/2025,2230,2381,2280,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,27/01/2025,2009,2178,2102,28
Karnataka,Bellary,Bellary,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,24/01/2025,2222,2789,2546,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,01/01/2025,2200,2200,2200,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,13/01/2025,2219,2256,2234,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,17/01/2025,2109,2229,2149,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,24/01/2025,2424,2424,2424,28
Karnataka,Bellary,Kottur,"Arhar (Tur/Red Gram)(Whole)","Arhar (Whole)",FAQ,11/01/2025,5111,6521,5876,49
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,17/01/2025,3121,3121,3121,121
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,20/03/2025,6000,6000,6000,15
Karnataka,Bellary,Sirguppa,Cotton,GCH,"Ref grade-2",03/03/2025,6700,6900,6865,15
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,"Ref grade-2",03/03/2025,2252,2411,2369,4
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,"Ref grade-2",04/03/2025,1971,2405,2351,4
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,21/03/2025,5329,5552,5482,6
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,13/03/2025,2500,3236,3043,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,21/03/2025,2431,3051,2959,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,22/03/2025,2818,3119,2991,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,"Ref grade-2",03/03/2025,2511,3336,3036,30
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,19/03/2025,4959,5439,5378,6
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid","Ref grade-2",03/03/2025,1866,2101,2073,5
Karnataka,Bellary,Kottur,Groundnut,Natte,FAQ,18/03/2025,3019,6980,6294,10
Karnataka,Bellary,Kottur,Groundnut,Natte,FAQ,28/03/2025,2509,6580,5775,10
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)","Ref grade-2",03/03/2025,5169,7066,6668,92
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed",FAQ,24/03/2025,6066,6066,6066,123
Karnataka,Bellary,Kottur,"Castor Seed","Castor seed","Ref grade-2",03/03/2025,5916,6006,5956,123
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,24/03/2025,3326,3326,3326,114
Karnataka,Bellary,Kottur,"Foxtail Millet(Navane)","Navane Hybrid",FAQ,25/03/2025,2883,2883,2883,121
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,18/03/2025,3333,3333,3333,114
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,05/04/2025,2411,3056,2978,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,07/04/2025,2369,3126,2952,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,09/04/2025,2881,3086,2985,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,23/04/2025,2200,3275,3216,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,24/04/2025,3045,3201,3129,30
Karnataka,Bellary,Kottur,"Ragi (Finger Millet)",Hybrid,FAQ,29/04/2025,3029,3146,3067,30
Karnataka,Bellary,Kottur,Groundnut,Natte,FAQ,04/04/2025,3009,6669,5606,10
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,28/04/2025,2158,2158,2158,28
Karnataka,Bellary,Kottur,"Bajra(Pearl Millet/Cumbu)",Hybrid,FAQ,29/04/2025,1956,1956,1956,28
Karnataka,Bellary,Kottur,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,05/04/2025,3326,3326,3326,114
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,07/04/2025,6029,6829,6419,92
Karnataka,Bellary,Kottur,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,29/04/2025,4859,6669,5524,92
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,26/04/2025,2028,2391,2347,4
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,24/04/2025,1981,2251,2084,5
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,29/04/2025,2100,2329,2272,5
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,03/04/2025,3232,5966,4143,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,07/04/2025,5759,5969,5913,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,24/04/2025,5825,5825,5825,6
Karnataka,Bellary,Kottur,"Bengal Gram(Gram)(Whole)","Average (Whole)",FAQ,27/05/2025,5811,5811,5811,6
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,05/05/2025,1550,2372,2304,4
Karnataka,Bellary,Kottur,Jowar(Sorghum),"Jowar Hybrid",FAQ,06/05/2025,2069,2229,2176,5
Karnataka,Bellary,Kottur,Maize,Hybrid/Local,FAQ,07/05/2025,1250,2369,2278,4
Karnataka,Bellary,Kottur,Cotton,GCH,FAQ,05/05/2025,5500,5909,5721,15
