State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,24/02/2025,27000,27000,27000,138
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,23/02/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,12/02/2025,13800,13800,13800,129
Karnataka,Mandya,"K.R. Pet",Copra,Copra,"Ref grade-1",03/02/2025,16190,16190,16190,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,14/02/2025,13800,14300,14200,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,18/02/2025,14000,14200,14200,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,21/02/2025,14000,14000,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,26/02/2025,15000,15000,15000,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,11/02/2025,11600,13000,13000,129
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,25/02/2025,1000,1000,1000,78
Karnataka,Mandya,Nagamangala,"Kulthi(Horse Gram)","Horse gram (Whole)","Ref grade-1",03/02/2025,4500,4500,4500,114
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut","Ref grade-1",05/02/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,09/02/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,14/02/2025,10000,10300,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,22/02/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,03/01/2025,2000,2100,2000,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,07/01/2025,2000,2300,2000,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,24/01/2025,2100,2100,2100,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,27/01/2025,2100,2200,2200,2
Karnataka,Mandya,Malavalli,Paddy(Dhan)(Common),Paddy,FAQ,03/01/2025,2300,2500,2350,2
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,21/01/2025,2400,3300,3100,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,"Ref grade-1",30/01/2025,3000,3300,3300,30
Karnataka,Mandya,Malavalli,Paddy(Dhan)(Common),Paddy,FAQ,01/01/2025,2350,2430,2400,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,14/01/2025,2200,2200,2200,2
Karnataka,Mandya,Malavalli,Paddy(Dhan)(Common),Paddy,FAQ,23/01/2025,2300,2500,2400,2
Karnataka,Mandya,Malavalli,Paddy(Dhan)(Common),Paddy,"Ref grade-1",31/01/2025,2300,2600,2350,2
Karnataka,Mandya,Srirangapattana,Paddy(Dhan)(Common),1001,FAQ,03/01/2025,2300,2400,2400,2
Karnataka,Mandya,Srirangapattana,Paddy(Dhan)(Common),1001,"Ref grade-1",30/01/2025,2300,2340,2340,2
Karnataka,Mandya,Nagamangala,Maize,Local,FAQ,28/01/2025,2425,2430,2425,4
Karnataka,Mandya,Nagamangala,"Kulthi(Horse Gram)","Horse gram (Whole)",FAQ,05/01/2025,5000,5000,5000,114
Karnataka,Mandya,"K.R. Pet",Onion,Onion,FAQ,09/01/2025,3000,3000,3000,23
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,03/01/2025,11500,11500,11500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,07/01/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,13/01/2025,11500,11600,11600,140
Karnataka,Mandya,Nagamangala,Coconut,Grade-III,FAQ,11/01/2025,20000,20000,20000,138
Karnataka,Mandya,Nagamangala,Coconut,Grade-III,FAQ,16/01/2025,25000,25000,25000,138
Karnataka,Mandya,Nagamangala,Coconut,Grade-III,FAQ,27/01/2025,20000,20000,20000,138
Karnataka,Mandya,Nagamangala,Coconut,Grade-III,"Ref grade-1",30/01/2025,20000,25000,20000,138
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,12/02/2025,3620,3700,3650,74
Karnataka,Mandya,"K.R. Pet",Maize,Local,FAQ,15/02/2025,2000,2000,2000,4
Karnataka,Mandya,Nagamangala,Maize,Local,FAQ,27/02/2025,2300,2300,2300,4
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,06/02/2025,3400,3400,3400,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,12/02/2025,2200,3400,3300,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,20/02/2025,3500,3800,3800,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,"Ref grade-1",04/02/2025,3400,4000,4000,30
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,10/02/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,11/02/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,13/02/2025,300,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,23/02/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin","Ref grade-1",05/02/2025,500,500,500,173
Karnataka,Mandya,Nagamangala,"Ground Nut Seed","Ground Nut Seed",FAQ,22/02/2025,4000,4000,4000,268
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,12/02/2025,2000,2000,2000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,21/02/2025,1500,2000,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,28/02/2025,1500,2000,2000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,"Ref grade-1",03/02/2025,1000,1000,1000,159
Karnataka,Mandya,Nagamangala,"Sesamum(Sesame,Gingelly,Til)",White,FAQ,18/02/2025,8000,8000,8000,11
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse","Ref grade-1",03/02/2025,2200,2300,2300,2
Karnataka,Mandya,Malavalli,Paddy(Dhan)(Common),Paddy,FAQ,21/02/2025,2300,2500,2350,2
Karnataka,Mandya,Malavalli,Paddy(Dhan)(Common),Paddy,"Ref grade-1",02/02/2025,2300,2400,2350,2
Karnataka,Mandya,Nagamangala,Paddy(Dhan)(Common),"Paddy Dappa",FAQ,21/02/2025,2100,2100,2100,2
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,24/01/2025,1000,1400,1400,78
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,03/01/2025,14000,15000,14500,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,08/01/2025,14000,16500,16500,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,21/01/2025,14000,14500,14350,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,29/01/2025,13800,14000,13800,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,10/01/2025,9500,10000,10000,129
Karnataka,Mandya,Srirangapattana,Copra,Copra,FAQ,17/01/2025,14000,14000,14000,129
Karnataka,Mandya,"K.R. Pet","Bhindi(Ladies Finger)",Bhindi,FAQ,02/01/2025,1500,1500,1500,85
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,22/01/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,25/01/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,29/01/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin","Ref grade-1",30/01/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,14/01/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,"Ref grade-1",30/01/2025,1000,1000,1000,78
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,FAQ,06/01/2025,3950,4050,4050,74
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,FAQ,15/01/2025,4025,4025,4025,74
Karnataka,Mandya,Srirangapattana,Gur(Jaggery),Kurikatu,"Ref grade-1",31/01/2025,3900,3900,3900,74
Karnataka,Mandya,Nagamangala,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,21/01/2025,11000,11000,11000,92
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,01/01/2025,2000,2000,2000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,06/01/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,17/01/2025,1000,1000,1000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,20/01/2025,1000,1500,1500,159
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,09/01/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut","Ref grade-1",30/01/2025,8000,40000,15000,200
Karnataka,Mandya,Malavalli,"Tender Coconut","Tender Coconut","Ref grade-1",30/01/2025,10000,24000,22000,200
Karnataka,Mandya,Srirangapattana,"Tender Coconut","Tender Coconut","Ref grade-1",30/01/2025,20000,20000,20000,200
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,23/01/2025,500,500,500,173
Karnataka,Mandya,"K.R. Pet",Copra,other,FAQ,21/01/2025,10000,10000,10000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,07/01/2025,14000,14000,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,11/01/2025,14000,14000,14000,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,18/01/2025,14000,16000,15500,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,09/01/2025,8500,11800,11700,129
Karnataka,Mandya,Nagamangala,Copra,other,FAQ,23/01/2025,9500,10000,10000,129
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,14/03/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,17/03/2025,1000,1000,1000,159
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,15/03/2025,400,400,400,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,27/03/2025,300,300,300,173
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,16/03/2025,14600,14600,14600,129
Karnataka,Mandya,Nagamangala,Copra,Medium,FAQ,02/03/2025,14400,14400,14400,129
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,03/04/2025,0,0,2300,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,08/04/2025,0,0,2650,2
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,19/04/2025,4900,5380,5250,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,19/04/2025,3900,5430,5100,74
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,02/04/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,21/04/2025,10000,10500,10500,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,27/04/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,28/04/2025,10000,10000,10000,140
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,14/04/2025,30000,30000,30000,138
Karnataka,Mandya,"K.R. Pet",Copra,other,FAQ,05/04/2025,12000,12000,12000,129
Karnataka,Mandya,"K.R. Pet",Onion,Onion,FAQ,16/04/2025,3000,3000,3000,23
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,04/04/2025,700,700,700,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,24/04/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,29/04/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,07/04/2025,300,300,300,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,19/04/2025,400,400,400,173
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,24/04/2025,1200,1200,1200,159
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,17/03/2025,0,0,2300,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,26/03/2025,0,0,2300,2
Karnataka,Mandya,Maddur,Rice,"Broken Rice",FAQ,26/03/2025,1600,1600,1600,3
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,18/03/2025,500,800,500,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,13/03/2025,600,600,600,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,17/03/2025,500,500,500,78
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,07/05/2025,0,0,2200,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,12/05/2025,0,0,2200,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,19/05/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Rice,Coarse,FAQ,25/05/2025,2370,2670,2670,3
Karnataka,Mandya,Maddur,Rice,"Broken Rice",FAQ,23/05/2025,1600,1600,1600,3
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,13/05/2025,3000,3000,3000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,1900,1900,1900,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,29/05/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,14/05/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,20/05/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,10/05/2025,300,300,300,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,26/05/2025,400,500,500,173
Karnataka,Mandya,"K.R. Pet","Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,13/05/2025,6400,6400,6400,92
Karnataka,Mandya,"K.R. Pet","Bottle gourd","Bottle Gourd",FAQ,09/05/2025,200,200,200,82
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,07/05/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,09/05/2025,700,1000,700,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,15/05/2025,1000,1000,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,31/05/2025,1000,1000,1000,78
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,07/05/2025,4800,5300,5100,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,08/05/2025,4750,5330,5000,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,24/05/2025,4580,5150,4950,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,27/05/2025,4400,5130,4900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,30/05/2025,4200,4850,4650,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,02/05/2025,4100,4700,4400,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,14/05/2025,4150,4700,4500,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,15/05/2025,4100,4700,4480,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,26/05/2025,4200,4800,4550,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,02/05/2025,4200,5030,4900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,07/05/2025,4200,5080,4700,74
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,FAQ,30/05/2025,24000,24000,24000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,22/05/2025,10200,12000,12000,140
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,10/06/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,15/06/2025,0,0,2250,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,19/06/2025,0,0,2150,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,24/06/2025,0,0,2950,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,25/06/2025,0,0,2400,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",Local,04/07/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Rice,Coarse,Local,06/07/2025,2540,2540,2540,3
Karnataka,Mandya,"K.R. Pet",Rice,Coarse,FAQ,18/06/2025,2600,2600,2600,3
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",Local,01/07/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",Local,14/07/2025,0,0,2200,2
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",Local,16/07/2025,0,0,2000,2
Karnataka,Mandya,"K.R. Pet",Rice,"Broken Rice",FAQ,02/06/2025,2450,2450,2450,3
Karnataka,Mandya,Srirangapattana,Rice,"Broken Rice",Local,08/07/2025,2200,2200,2200,3
Karnataka,Mandya,"K.R. Pet","Sesamum(Sesame,Gingelly,Til)",Black,Local,18/07/2025,0,0,8100,11
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,04/06/2025,20500,20500,20500,129
Karnataka,Mandya,"K.R. Pet",Copra,Copra,FAQ,06/06/2025,20500,20500,20500,129
Karnataka,Mandya,"K.R. Pet",Copra,other,Local,17/07/2025,24200,24200,24200,129
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,FAQ,01/07/2025,14000,14000,14000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Chali,FAQ,22/06/2025,22000,22000,22000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Pudi,FAQ,12/06/2025,18000,18000,18000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Pudi,Local,10/07/2025,14000,14000,14000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,01/06/2025,10000,10577,10000,140
Karnataka,Mandya,"K.R. Pet",Arecanut(Betelnut/Supari),Sippegotu,FAQ,05/06/2025,10000,13000,13000,140
Karnataka,Mandya,"K.R. Pet","Cowpea (Lobia/Karamani)","Cowpea (Whole)",Local,12/07/2025,5100,5400,5400,92
Karnataka,Mandya,"K.R. Pet","Cowpea (Lobia/Karamani)","Cowpea (Whole)",Local,14/07/2025,5300,5400,5400,92
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,01/07/2025,3700,4150,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,03/06/2025,4500,5000,4800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,06/06/2025,3750,4870,4550,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,12/06/2025,4200,4890,4600,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,14/06/2025,4400,4720,4500,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,18/06/2025,3600,4520,4100,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,FAQ,25/06/2025,3600,4090,3800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,03/07/2025,3650,4170,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,10/07/2025,3800,4620,4250,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,14/07/2025,3700,4400,4100,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Achhu,Local,22/07/2025,3670,4320,4000,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,17/06/2025,4000,4550,4200,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,25/06/2025,3700,4200,3950,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,FAQ,26/06/2025,3600,4100,3880,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,01/07/2025,3600,4100,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,03/07/2025,3600,4000,3800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,05/07/2025,3600,4000,3800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,16/07/2025,3600,4000,3800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Kurikatu,Local,21/07/2025,3700,4100,3950,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,11/06/2025,3700,5150,4600,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,FAQ,19/06/2025,3700,4080,3900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,Local,12/07/2025,3700,4030,3860,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,Local,15/07/2025,3750,3950,3800,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Other,Local,23/07/2025,3650,3920,3850,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,10/06/2025,4500,4510,4500,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,13/06/2025,3900,4250,4000,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,24/06/2025,4000,4250,4120,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,28/06/2025,3750,4280,4000,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,FAQ,30/06/2025,3950,4260,4000,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,Local,01/07/2025,3700,4040,3900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,Local,07/07/2025,3830,4170,4000,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,Local,08/07/2025,3790,4080,3900,74
Karnataka,Mandya,Mandya,Gur(Jaggery),Yellow,Local,15/07/2025,3900,4100,4000,74
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,08/06/2025,1500,1500,1500,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,23/06/2025,1000,1400,1000,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,24/06/2025,1000,1500,1500,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,FAQ,25/06/2025,1500,1500,1500,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,Local,14/07/2025,1800,1800,1800,78
Karnataka,Mandya,"K.R. Pet",Tomato,Tomato,Local,16/07/2025,1500,1500,1500,78
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,12/06/2025,600,900,600,173
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,09/06/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,12/06/2025,700,700,700,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,20/06/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,FAQ,23/06/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,Local,07/07/2025,1500,1500,1500,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,Local,14/07/2025,3000,3000,3000,159
Karnataka,Mandya,"K.R. Pet",Cucumbar(Kheera),Cucumbar,Local,22/07/2025,2000,2000,2000,159
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,06/06/2025,600,1000,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,07/06/2025,600,600,600,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",FAQ,16/06/2025,1000,1000,1000,173
Karnataka,Mandya,"K.R. Pet","Sweet Pumpkin","Sweet Pumpkin",Local,08/07/2025,600,600,600,173
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,10/06/2025,30000,30000,30000,138
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,13/06/2025,29000,30000,29000,138
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,FAQ,27/06/2025,27000,30000,28000,138
Karnataka,Mandya,"K.R. Pet",Coconut,Grade-I,Local,20/07/2025,24500,24500,24500,138
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,02/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,06/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,08/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,12/07/2025,8000,40000,15000,200
Karnataka,Mandya,"K.R. Pet","Tender Coconut","Tender Coconut",Local,13/07/2025,8000,40000,15000,200
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,14/02/2025,3300,3400,3400,30
Karnataka,Mandya,Nagamangala,"Ragi (Finger Millet)",Local,FAQ,26/02/2025,3300,3400,3400,30
Karnataka,Mandya,"K.R. Pet",Paddy(Dhan)(Common),"Paddy Coarse",FAQ,15/02/2025,2000,2300,2000,2
